reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
prefix,continuingwor,http://marc21rdf.info/terms/continuingwor#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,continuingwor:%23,1,,,"no specified nature of entire work",,,#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,continuingwor:5,1,,,calendars,,,5,,,"Published systems of organizing days. These may be academic calendars or almanacs, calendars published by bodies, such as labor organizations, library associations, etc.",,,,,,,,,,,,,,,,,,,,,,,,
4076,continuingwor:6,1,,,"comics or graphic novels",,,6,,,"Instances of ""sequential art"" in which a story (whether fact or fiction) is told primarily through a set of images (often in the form of multiple ""panels"" per page) presented concurrently but meant to be ""read"" sequentially by the viewer. The accompanying narrative and/or dialog text, when it occurs, works integrally with the images to tell the story.",,,,,,,,,,,,,,,,,,,,,,,,
4078,continuingwor:a,1,,,"abstracts or summaries",,,a,,,"Abstracts or summaries of other publications.",,,,,,,,,,,,,,,,,,,,,,,,
4079,continuingwor:b,1,,,bibliographies,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,continuingwor:c,1,,,catalogs,,,c,,,"List of items in a collection, such as a collection of books, a collection of art objects, etc.",,,,,,,,,,,,,,,,,,,,,,,,
4081,continuingwor:d,1,,,dictionaries,,,d,,,,,,"Also includes glossaries or gazetteers. Not used for concordances or serial biographical dictionaries.",,,,,,,,,,,,,,,,,,,,,
4082,continuingwor:e,1,,,encyclopedias,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,continuingwor:f,1,,,handbooks,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,continuingwor:g,1,,,"legal articles",,,g,,,"Substantive articles on legal topics, such as those published in law school reviews.",,,,,,,,,,,,,,,,,,,,,,,,
4085,continuingwor:h,1,,,biography,,,h,,,"Biographical material, whether autobiography, individual biography, or collective biography.",,,"Not used for genealogy.",,,,,,,,,,,,,,,,,,,,,
4086,continuingwor:i,1,,,indexes,,,i,,,"Index to bibliographical material other than itself (e.g., an indexing journal).",,,,,,,,,,,,,,,,,,,,,,,,
4087,continuingwor:k,1,,,discographies,,,k,,,"Discography or other bibliography of recorded sound.",,,,,,,,,,,,,,,,,,,,,,,,
4088,continuingwor:l,1,,,legislation,,,l,,,"Full or partial texts of enactments of legislative bodies or texts of rules and regulations issued by executive or administrative agencies.",,,"Also used when a work consists of texts of rules and regulations issued by executive or administrative agencies.",,,,,,,,,,,,,,,,,,,,,
4089,continuingwor:m,1,,,theses,,,m,,,"Thesis, dissertation, or work identified as having been created to satisfy the requirements for an academic certification or degree.",,,,,,,,,,,,,,,,,,,,,,,,
4090,continuingwor:n,1,,,"surveys of literature in a subject area",,,n,,,"Authored surveys that summarize what has been published about a subject.",,,,,,,,,,,,,,,,,,,,,,,,
4091,continuingwor:nx,1,,,"legal cases and case notes [obsolete]",,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,continuingwor:o,1,,,reviews,,,o,,,"Critical reviews of published or performed works (e.g., books, films, sound recordings, theater, etc.).",,,,,,,,,,,,,,,,,,,,,,,,
4093,continuingwor:p,1,,,"programmed texts",,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,continuingwor:q,1,,,filmographies,,,q,,,"Filmography or other bibliography of moving images.",,,,,,,,,,,,,,,,,,,,,,,,
4095,continuingwor:r,1,,,directories,,,r,,,"Directory or register of persons or corporate bodies.",,,"Not used for serial biographical dictionaries.",,,,,,,,,,,,,,,,,,,,,
4096,continuingwor:s,1,,,statistics,,,s,,,"Collection of statistical data on a subject.",,,"Not used for works about statistical methodology.",,,,,,,,,,,,,,,,,,,,,
4097,continuingwor:t,1,,,"technical reports",,,t,,,"The result of scientific investigation or technical development, testing, or evaluation, presented in a form suitable for dissemination to the technical community.",,,,,,,,,,,,,,,,,,,,,,,,
4098,continuingwor:u,1,,,"standards or specifications",,,u,,,"Either an international, national, or industry standard or a specification which gives a precise statement of a process or service requirement.",,,,,,,,,,,,,,,,,,,,,,,,
4099,continuingwor:v,1,,,"legal cases and case notes",,,v,,,"Discussions, such as those in the case comments section of law school reviews, of particular legal cases that have been decided by, or that are pending before, courts or administrative agencies.",,,,,,,,,,,,,,,,,,,,,,,,
4100,continuingwor:w,1,,,"law reports and digests",,,w,,,"Texts of decisions of courts or administrative agencies.",,,"Also used when a work consists of texts of digests of such decisions.",,,,,,,,,,,,,,,,,,,,,
4102,continuingwor:y,1,,,yearbooks,,,y,,,"Reference publication issued on an annual or less frequent basis that contains articles summarizing the accomplishments or events of a particular year within a specific discipline or area of endeavor.",,,"Not used for annual reports, which are administrative overviews of an organization.",,,,,,,,,,,,,,,,,,,,,
4101,continuingwor:yx,1,,,"yearbook [obsolete]",,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,continuingwor:z,1,,,treaties,,,z,,,"Treaties or accords negotiated between two or more parties to settle a disagreement, establish a relationship, grant rights, etc.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
