reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
uri,reg:uri,reg:status,reg:name,reg:lexicalAlias,skos:prefLabel,skos:altLabel,skos:hiddenLabel,skos:notation,rdakit:toolkitLabel,skos:note,skos:definition,rdakit:toolkitDefinition,skos:example,skos:scopeNote,skos:editorialNote,skos:changeNote,skos:historyNote,skos:broader,skos:narrower,skos:related,skos:mappingRelation,skos:broadMatch,skos:narrowMatch,skos:relatedMatch,skos:closeMatch,skos:exactMatch,skos:topConceptOf,skos:subject,skos:isSubjectOf,skos:isPrimarySubjectOf,skos:primarySubject,skos:subjectIndicator,skos:symbol,skos:prefSymbol,skos:altSymbol
lang,en,,,en,en,en,en,en,en,en,en,en,en,en,en,en,en,,,,,,,,,,,,,,,,,,
type,uri,property,property,,,,,,,,,,,,,,,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property
meta,token,continuingori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,label,"MARC21-008: Form of original item of continuing resource",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,vocabulary_id,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,uri,http://marc21rdf.info/terms/continuingori#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,note,"The form of material in which an item was originally published.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,tags,"Libraries, MARC21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,base_domain,http://marc21rdf.info/terms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,type,vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,agent_id,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,continuingori,http://marc21rdf.info/terms/continuingori#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,continuingori:%23,1,,,"none of the following",,,#,,,"Form of original item other than microfilm, microfiche, microopaque, large print, newspaper format, braille, online, direct electronic, electronic.",,,,,,,,,,,,,,,,,,,,,,,,
3826,continuingori:a,1,,,microfilm,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,continuingori:b,1,,,microfiche,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,continuingori:c,1,,,microopaque,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,continuingori:d,1,,,"large print",,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,continuingori:e,1,,,"newspaper format",,,e,,,"On newsprint and/or looks like a newspaper.",,,,,,,,,,,,,,,,,,,,,,,,
3831,continuingori:f,1,,,braille,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,continuingori:gx,1,,,"punched paper tape [obsolete]",,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,continuingori:hx,1,,,"magnetic tape [obsolete]",,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,continuingori:ix,1,,,"multimedia [obsolete]",,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,continuingori:o,1,,,online,,,o,,,"Accessed by means of hardware and software connections to a communications network.",,,,,,,,,,,,,,,,,,,,,,,,
3836,continuingori:q,1,,,"direct electronic",,,q,,,"Storage on a directly accessible tangible recording medium, e.g. disc, tape, playaway device, flashdrive, portable hard drive, etc.",,,,,,,,,,,,,,,,,,,,,,,,
3837,continuingori:s,1,,,electronic,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,continuingori:xx,1,,,"other physical medium (x) [obsolete]",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,continuingori:zx,1,,,"other physical medium (z) [obsolete]",,,z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
