reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
uri,reg:uri,reg:status,reg:name,reg:lexicalAlias,skos:prefLabel,skos:altLabel,skos:hiddenLabel,skos:notation,rdakit:toolkitLabel,skos:note,skos:definition,rdakit:toolkitDefinition,skos:example,skos:scopeNote,skos:editorialNote,skos:changeNote,skos:historyNote,skos:broader,skos:narrower,skos:related,skos:mappingRelation,skos:broadMatch,skos:narrowMatch,skos:relatedMatch,skos:closeMatch,skos:exactMatch,skos:topConceptOf,skos:subject,skos:isSubjectOf,skos:isPrimarySubjectOf,skos:primarySubject,skos:subjectIndicator,skos:symbol,skos:prefSymbol,skos:altSymbol
lang,en,,,en,en,en,en,en,en,en,en,en,en,en,en,en,en,,,,,,,,,,,,,,,,,,
type,uri,property,property,,,,,,,,,,,,,,,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property
meta,token,continuingfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,label,"MARC21-008: Frequency of continuing resource",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,vocabulary_id,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,uri,http://marc21rdf.info/terms/continuingfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,note,"The frequency of an item. In the case of integrating resources, updates to an item.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,tags,"Libraries, MARC21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,base_domain,http://marc21rdf.info/terms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,type,vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,agent_id,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,continuingfre,http://marc21rdf.info/terms/continuingfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,continuingfre:#%23,1,,,"no determinable frequency",,,#,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,continuingfre:#a,1,,,annual,,,a,,,"Once a year.",,,,,,,,,,,,,,,,,,,,,,,,
3855,continuingfre:#b,1,,,bimonthly,,,b,,,"Every two months.",,,"Includes 6, 7, or 8 times a year.",,,,,,,,,,,,,,,,,,,,,
3856,continuingfre:#c,1,,,semiweekly,,,c,,,"Twice a week.",,,,,,,,,,,,,,,,,,,,,,,,
3857,continuingfre:#d,1,,,daily,,,d,,,"Once a day.",,,"Includes Saturday and Sunday.",,,,,,,,,,,,,,,,,,,,,
3858,continuingfre:#e,1,,,biweekly,,,e,,,"Every two weeks.",,,,,,,,,,,,,,,,,,,,,,,,
3859,continuingfre:#f,1,,,semiannual,,,f,,,"Twice a year.",,,,,,,,,,,,,,,,,,,,,,,,
3860,continuingfre:#g,1,,,biennial,,,g,,,"Every two years.",,,,,,,,,,,,,,,,,,,,,,,,
3861,continuingfre:#h,1,,,triennial,,,h,,,"Every three years.",,,,,,,,,,,,,,,,,,,,,,,,
3862,continuingfre:#i,1,,,"three times a week",,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,continuingfre:#j,1,,,"three times a month",,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,continuingfre:#k,1,,,"continuously updated",,,k,,,"More frequent than daily.",,,,,,,,,,,,,,,,,,,,,,,,
3865,continuingfre:#m,1,,,monthly,,,m,,,,,,"Includes 9, 10, 11, or 12 times a year.",,,,,,,,,,,,,,,,,,,,,
3866,continuingfre:#q,1,,,quarterly,,,q,,,"Every three months.",,,"Includes 4 times a  year.",,,,,,,,,,,,,,,,,,,,,
3867,continuingfre:#s,1,,,semimonthly,,,s,,,"Twice a month.",,,,,,,,,,,,,,,,,,,,,,,,
3868,continuingfre:#t,1,,,"three times a year",,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,continuingfre:#u,1,,,unknown,,,u,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,continuingfre:#w,1,,,weekly,,,w,,,"Once a week.",,,,,,,,,,,,,,,,,,,,,,,,
3871,continuingfre:#z,1,,,other,,,z,,,"Frequency other than annual, bimonthly, semiweekly, daily, biweekly, semiannual, biennial, triennial, three times a week, three times a month, continuously updated, monthly, quarterly, semimonthly, three times a year, weekly.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
