reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
prefix,soundrecordingspc,http://marc21rdf.info/terms/soundrecordingspc#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,soundrecordingspc:a,1,,,"NAB standard",,,a,,,"National Association of Broadcasters (NAB) standard was used for the transcription of the recording and NAB playback equalization is required.",,,,,,,,,,,,,,,,,,,,,,,,
4398,soundrecordingspc:b,1,,,"CCIR standard",,,b,,,"Comité consultatif de la radiodiffusion (CCIR) standard was used for the transcription of the recording and CCIR playback equalization is required.",,,,,,,,,,,,,,,,,,,,,,,,
4399,soundrecordingspc:c,1,,,"Dolby-B encoded",,,c,,,"Requires Dolby-B decoding playback equipment.",,,"Indicated on commercial recordings by the double D insignia (without indication of Dolby-C encoding). If Dolby is used on a tape recording without other indication, Dolby-B may be assumed. Despite the presence of the double-D or ""Dolby"" on a disc recording, this code is never used for commercial discs.",,,,,,,,,,,,,,,,,,,,,
4400,soundrecordingspc:d,1,,,"dbx encoded",,,d,,,"Used for disc or tape recordings which indicate on the label or package that dbx decoding is required.",,,"Not used if descriptive material indicates that dbx was used during recording but that standard playback equipment may be used.",,,,,,,,,,,,,,,,,,,,,
4401,soundrecordingspc:e,1,,,"digital recording",,,e,,,"Requires digital playback equipment, such as Phillips/Sony Compact Discs or Sony PCM tape recordings.",,,"Not used when there is indication that digital equipment was used during recording, but that analog playback equipment may be used. No commercial recordings prior to 1982, and no analog disc or tape recordings use digitial equipment during recording.",,,,,,,,,,,,,,,,,,,,,
4402,soundrecordingspc:f,1,,,"Dolby-A encoded",,,f,,,"Requires Dolby-A playback equipment.",,,"Used only for master tapes and other tape recordings where clear indication is given that the professional Dolby-A encoding was applied, and that Dolby-A decoding is required. Dolby-A encoding is never used for commercial tape or discs. (Instantaneous tape recordings labelled ""Dolby"" without other indication are normally Dolby-B, particularly cassette recordings.)",,,,,,,,,,,,,,,,,,,,,
4403,soundrecordingspc:g,1,,,"Dolby-C encoded",,,g,,,"Requires Dolby-C playback equipment.",,,"Used for tape recordings where the label or packaging clearly indicates that Dolby-C is required. ""Dolby"" or the double-D symbol without specific explanation normally indicates Dolby-B.",,,,,,,,,,,,,,,,,,,,,
4404,soundrecordingspc:h,1,,,"CX encoded",,,h,,,"Requires CX encoded playback equipment.",,,"Used for recordings where the symbol or mark CX appears. Such recordings may be labelled as compatible with standard playback equipment. No CX recordings will appear with pressing dates prior to 1981.",,,,,,,,,,,,,,,,,,,,,
4405,soundrecordingspc:n,1,,,"not applicable",,,n,,,"Item does not have special playback characteristics.",,,,,,,,,,,,,,,,,,,,,,,,
4406,soundrecordingspc:u,1,,,unknown,,,u,,,"Playback characteristics of the item are not known.",,,,,,,,,,,,,,,,,,,,,,,,
4407,soundrecordingspc:z,1,,,other,,,z,,,"Playback characteristics other than NAB standard, CCIR standard, Dolby-B encoded, dbx encoded, digital recording, Dolby-A encoded, Dolby-C encoded, CX encoded.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
