reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
prefix,nonprojectedsmd,http://marc21rdf.info/terms/nonprojectedsmd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,nonprojectedsmd:a,1,,,"activity card",,,a,,,"A card printed with words, numerals, and/or pictures to be used by an individual or a group as a basis for performing a specific activity.",,,,,,,,,,,,,,,,,,,,,,,,
4456,nonprojectedsmd:c,1,,,collage,,,c,,,"Original work created by affixing various materials (paper, wood, newspaper, cloth, etc.) to a surface.",,,,,,,,,,,,,,,,,,,,,,,,
4457,nonprojectedsmd:d,1,,,drawing,,,d,,,"Original visual representation (other than a print or painting) made with pencil, pen, chalk, or other writing instrument usually on paper or similar nonrigid support.",,,,,,,,,,,,,,,,,,,,,,,,
4458,nonprojectedsmd:e,1,,,painting,,,e,,,"Original visual representation produced by applying paint to a surface.",,,,,,,,,,,,,,,,,,,,,,,,
4459,nonprojectedsmd:f,1,,,"photomechanical print",,,f,,,"Any picture produced in imitation of another picture through the use of photographic process to transfer the image to a printing surface.",,,"A snapshot made to document a painting or a Xerox copy of a print are considered photomechanical reproductions. Art reproductions are included here.",,,,,,,,,,,,,,,,,,,,,
4460,nonprojectedsmd:g,1,,,photonegative,,,g,,,"Piece of film, a glass plate, or pattern on which a negative image appears, i.e., directly opposite to a positive image (photoprint), slide, or transparency, used to produce a positive print.",,,"Photonegatives do not include negative photoprints, photoprints that are a combination of negative and positive images, or photograms or solarized prints, all of which are considered to be techniques used when making photoprints.",,,,,,,,,,,,,,,,,,,,,
4461,nonprojectedsmd:h,1,,,photoprint,,,h,,,"Photoprints have a positive image made either directly or indirectly on a sensitized surface by the action of light or other radiant energy. The term photoprint rather than photograph is used here as a more precise term than photograph, which technically can cover both the print and the negative.",,,"Opaque stereographs are included here.",,,,,,,,,,,,,,,,,,,,,
4462,nonprojectedsmd:i,1,,,picture,,,i,,,"Two-dimensional visual representation accessible to the naked eye and generally on an opaque backing.",,,,,,,,,,,,,,,,,,,,,,,,
4463,nonprojectedsmd:j,1,,,print,,,j,,,"Design or picture transferred from an engraved plate, wood block, lithographic stone, or other medium. Generally there are four types: planographic print, relief print, intaglio print, and stencil print.",,,,,,,,,,,,,,,,,,,,,,,,
4464,nonprojectedsmd:k,1,,,poster,,,k,,,Poster.,,,,,,,,,,,,,,,,,,,,,,,,
4465,nonprojectedsmd:l,1,,,"technical drawing",,,l,,,"Cross section, detail, diagram, elevation, perspective, plan, working plan, etc., made for use in an engineering or other technical context.",,,,,,,,,,,,,,,,,,,,,,,,
4466,nonprojectedsmd:n,1,,,chart,,,n,,,"Opaque sheet that exhibits data in graphic or tabular form.",,,"E.g., a wall chart.",,,,,,,,,,,,,,,,,,,,,
4467,nonprojectedsmd:o,1,,,"flash card",,,o,,,"Card or other opaque material printed with words, numerals, or pictures and designed for rapid display.",,,,,,,,,,,,,,,,,,,,,,,,
4468,nonprojectedsmd:p,1,,,postcard,,,p,,,Postcard.,,,,,,,,,,,,,,,,,,,,,,,,
4469,nonprojectedsmd:q,1,,,icon,,,q,,,Icon.,,,,,,,,,,,,,,,,,,,,,,,,
4470,nonprojectedsmd:r,1,,,radiograph,,,r,,,"A photograph produced by the passage of radiation, such as X rays, gamma rays, or neutrons, through an opaque object.",,,,,,,,,,,,,,,,,,,,,,,,
4471,nonprojectedsmd:s,1,,,"study print",,,s,,,"Study print.",,,,,,,,,,,,,,,,,,,,,,,,
4472,nonprojectedsmd:u,1,,,unspecified,,,u,,,"Special material designation for the nonprojected graphic is not specified.",,,,,,,,,,,,,,,,,,,,,,,,
4473,nonprojectedsmd:v,1,,,"photograph, type unspecified",,,v,,,"Photograph, type unspecified.",,,,,,,,,,,,,,,,,,,,,,,,
4474,nonprojectedsmd:z,1,,,other,,,z,,,"Specific material designation other than activity card, collage, drawing, painting, photomechanical print, photonegative, photoprint, picture, print, poster, technical drawing, chart, flash card, postcard, icon, radiograph, study print, photograph, type unspecified.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
