reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
uri,reg:uri,reg:status,reg:name,reg:lexicalAlias,skos:prefLabel,skos:altLabel,skos:hiddenLabel,skos:notation,rdakit:toolkitLabel,skos:note,skos:definition,rdakit:toolkitDefinition,skos:example,skos:scopeNote,skos:editorialNote,skos:changeNote,skos:historyNote,skos:broader,skos:narrower,skos:related,skos:mappingRelation,skos:broadMatch,skos:narrowMatch,skos:relatedMatch,skos:closeMatch,skos:exactMatch,skos:topConceptOf,skos:subject,skos:isSubjectOf,skos:isPrimarySubjectOf,skos:primarySubject,skos:subjectIndicator,skos:symbol,skos:prefSymbol,skos:altSymbol
lang,en,,,en,en,en,en,en,en,en,en,en,en,en,en,en,en,,,,,,,,,,,,,,,,,,
type,uri,property,property,,,,,,,,,,,,,,,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property,property
meta,token,motionpicturecol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,label,"MARC21-007: Color characteristics of a motion picture",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,vocabulary_id,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,uri,http://marc21rdf.info/terms/motionpicturecol#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,note,"Color characteristics of a motion picture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,tags,"Libraries, MARC21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,base_domain,http://marc21rdf.info/terms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,type,vocabulary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta,agent_id,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,motionpicturecol,http://marc21rdf.info/terms/motionpicturecol#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,motionpicturecol:b,1,,,black-and-white,,,b,,,"Printed or executed in black-and-white.",,,,,,,,,,,,,,,,,,,,,,,,
3540,motionpicturecol:c,1,,,multicolored,,,c,,,"Printed or executed in more than one color.",,,"Used for color photographic processes.",,,,,,,,,,,,,,,,,,,,,
3541,motionpicturecol:h,1,,,"hand colored",,,h,,,"Motion picture, produced by a printing or photographic process, is hand colored.",,,"Rarely used with commercial films since these are not typically issued with hand coloring.",,,,,,,,,,,,,,,,,,,,,
3542,motionpicturecol:m,1,,,mixed,,,m,,,"Work or collection is a combination of black-and-white, multicolored, hand colored, and/or other images.",,,,,,,,,,,,,,,,,,,,,,,,
3543,motionpicturecol:n,1,,,"not applicable",,,n,,,"Color characteristics are not applicable because the item has no images.",,,"Used, for example, when the item in hand is sound track film intended to accompany visual images not actually present.",,,,,,,,,,,,,,,,,,,,,
3544,motionpicturecol:u,1,,,unknown,,,u,,,"Color characteristics of the motion picture are not known.",,,,,,,,,,,,,,,,,,,,,,,,
3545,motionpicturecol:z,1,,,other,,,z,,,"Color other than black-and-white, multicolored, hand colored, mixed.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
