reg_id,uri,status,name,"lexicalAlias (en)","preferred label (en)","alternative label (en)","hidden label (en)","notation (en)","ToolkitLabel (en)","note (en)","definition (en)","ToolkitDefinition (en)","example (en)","scope note (en)","editorial note (en)","change note (en)","history note (en)","has broader","has narrower","related to","is in mapping relation with","has broader match","has narrower match","has related match","has close match","has exact match","top concept of","has subject","is subject of","is primary subject of","has primary subject","subject indicator","symbolic label","preferred symbolic label","alternative symbolic label"
prefix,owl,http://www.w3.org/2002/07/owl#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,rdfs,http://www.w3.org/2000/01/rdf-schema#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,reg,http://metadataregistry.org/uri/profile/RegAp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix,skos,http://www.w3.org/2004/02/skos/core#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,cat:a,1,,,map,,,a,,,Map,,,"Used for all cartographic materials except globes.",,,,,,,,,,,,,,,,,,,,,
3486,cat:c,1,,,"electronic resource",,,c,,,"Involves a medium intended to be used or processed by a computer.",,,,,,,,,,,,,,,,,,,,,,,,
3487,cat:d,1,,,globe,,,d,,,"The model of a celestial body, usually the earth or the celestial sphere, depicted on the surface of a sphere.",,,,,,,,,,,,,,,,,,,,,,,,
3488,cat:f,1,,,"tactile material",,,f,,,"Material intended to be read or interpreted by touch.",,,,,,,,,,,,,,,,,,,,,,,,
3489,cat:g,1,,,"projected graphic",,,g,,,"A two-dimensional representation intended to be projected without motion by means of an optical device.",,,"For example, a filmstrip, slide, or transparency (includes x-rays).",,,,,,,,,,,,,,,,,,,,,
3490,cat:h,1,,,microform,,,h,,,"A generic term for any medium, transparent or opaque, bearing microimages. A microimage is a unit (e.g., a page) of textual, graphic, or computer-generated material that is contained on aperture cards, microfiche, microfilm, micro-opaques, or other microformats and that is too small to be read without magnification.",,,"Microforms may be reproductions of existing textual or graphic materials or they may be original publications.",,,,,,,,,,,,,,,,,,,,,
3491,cat:k,1,,,"nonprojected graphic",,,k,,,"A two-dimensional pictorial representation whether opaque (e.g., print, photoprint, drawing) or transparent, but not intended to be projected for viewing (e.g., a photographic negative).",,,,,,,,,,,,,,,,,,,,,,,,
3492,cat:m,1,,,"motion picture",,,m,,,"A series of still pictures on film, with or without sound, designed to be projected in rapid succession to produce the optical effect of motion.",,,,,,,,,,,,,,,,,,,,,,,,
3493,cat:o,1,,,kit,,,o,,,"A mixture of various components issued as a unit and intended primarily for instructional purposes. No one component is identifiable as the predominant component of the item.",,,"Examples are packages of assorted materials, such as a set of K-12 social studies curriculum material (books, workbooks, guides, activities, etc.), or packages of educational test materials (tests, answer sheets, scoring guides, score charts, interpretative manuals, etc.).",,,,,,,,,,,,,,,,,,,,,
3494,cat:q,1,,,"notated music",,,q,,,"Graphic, non-realized representations of musical works, both in printed and digitized manifestations.",,,"Includes musical scores and/or parts, diagrammatic representations, tablature, instructions for chance compositions, pictures or paintings intended as musical compositions, square note notation, klavirskribo, chant notation, neumes, braille, and other ways of representing the four components of musical sound: pitch, duration, timbre, and loudness. Notated music is often the means for communicating to the performer(s) how the musical work notated therein is to be realized in sound.",,,,,,,,,,,,,,,,,,,,,
3495,cat:r,1,,,"remote-sensing image",,,r,,,"An image produced by a recording device that is not in physical or intimate contact with the object under study.",,,"Includes remote-sensing maps.",,,,,,,,,,,,,,,,,,,,,
3496,cat:s,1,,,"sound recording",,,s,,,"A disc, tape, film, cylinder, or wire on which sound vibrations have been registered so that the sound may be reproduced, or paper rolls on which the notes of a musical composition are represented by perforations in the paper and from which sound can be mechanically produced.",,,,,,,,,,,,,,,,,,,,,,,,
3497,cat:t,1,,,text,,,t,,,"Printed or manuscript language material that is accessible to the naked eye.",,,"E.g., a book, a pamphlet, a broadside.",,,,,,,,,,,,,,,,,,,,,
3498,cat:v,1,,,videorecording,,,v,,,"A recording on which visual images, usually in motion and accompanied by sound, have been registered.",,,"Designed for playback by means of a television set.",,,,,,,,,,,,,,,,,,,,,
3499,cat:z,1,,,unspecified,,,z,,,"Item is not identified by one of the other values or that its multiple physical forms are not being specifically denoted.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
